id_voo,numero_voo,id_aeroporto_origem,id_aeroporto_destino,data_partida,data_chegada,status
4967,AV6574,10486,4266,2024-06-29 19:23:52,2024-06-29 23:10:52,Atrasado
4968,AV4228,12323,19197,2023-08-31 06:04:01,2023-08-31 12:44:01,Atrasado
4969,AV8487,3074,14392,2024-06-22 20:03:06,2024-06-23 03:02:06,Atrasado
4970,AV1079,5019,4675,2023-11-12 07:14:04,2023-11-12 17:58:04,Cancelado
4971,AV3798,13570,19862,2023-08-10 07:27:49,2023-08-10 10:39:49,Programado
4972,AV8469,14005,6366,2024-04-11 15:52:42,2024-04-11 20:39:42,Programado
4973,AV2595,15336,12296,2025-06-11 07:36:43,2025-06-11 09:24:43,Programado
4974,AV5317,18163,14782,2023-07-15 12:46:38,2023-07-15 22:22:38,Concluído
4975,AV7133,18172,4679,2023-05-30 02:33:07,2023-05-30 11:53:07,Atrasado
4976,AV2269,915,5485,2024-10-07 09:09:55,2024-10-07 14:40:55,Concluído
4977,AV3348,12066,7927,2024-08-01 14:27:05,2024-08-02 00:03:05,Atrasado
4978,AV1183,3313,12037,2023-08-21 19:50:23,2023-08-21 22:29:23,Concluído
4979,AV9475,8868,1208,2025-08-13 20:53:50,2025-08-13 23:55:50,Programado
4980,AV4691,5650,12980,2025-11-02 23:24:50,2025-11-03 08:43:50,Cancelado
4981,AV6285,1466,12092,2025-11-24 14:35:57,2025-11-25 00:28:57,Atrasado
4982,AV3966,11874,10799,2025-06-01 04:24:21,2025-06-01 11:52:21,Atrasado
4983,AV2660,802,15525,2024-05-04 15:21:28,2024-05-04 21:01:28,Programado
4984,AV5556,17269,6315,2023-12-30 05:33:04,2023-12-30 13:50:04,Concluído
4985,AV2782,12113,3212,2024-02-13 21:17:06,2024-02-14 02:38:06,Programado
4986,AV3626,19049,1570,2024-10-20 05:04:14,2024-10-20 12:59:14,Atrasado
4987,AV7086,16040,519,2025-11-18 10:43:12,2025-11-18 17:07:12,Concluído
4988,AV4013,2063,15276,2025-05-06 15:21:30,2025-05-06 19:09:30,Concluído
4989,AV5157,8569,3447,2024-11-17 16:27:24,2024-11-17 18:34:24,Programado
4990,AV1177,15093,615,2024-05-22 10:38:40,2024-05-23 00:45:40,Atrasado
4991,AV6845,13078,8499,2025-01-14 06:30:41,2025-01-14 07:48:41,Concluído
4992,AV2140,19511,3784,2023-06-06 11:18:02,2023-06-06 18:38:02,Atrasado
4993,AV3638,12547,15549,2024-10-18 07:05:59,2024-10-18 19:47:59,Cancelado
4994,AV8661,2147,3191,2022-12-26 15:00:10,2022-12-26 19:26:10,Concluído
4995,AV3037,12344,10139,2023-12-28 13:42:24,2023-12-28 20:55:24,Programado
4996,AV1725,19204,5407,2025-03-13 17:56:32,2025-03-13 20:53:32,Programado
4997,AV7558,8869,6294,2023-05-27 11:41:23,2023-05-27 17:40:23,Cancelado
4998,AV6563,4611,5225,2023-08-10 01:41:57,2023-08-10 07:20:57,Atrasado
4999,AV3092,1743,10239,2024-11-23 05:35:39,2024-11-23 14:28:39,Cancelado
5000,AV1805,14882,15379,2024-02-22 04:30:03,2024-02-22 15:16:03,Atrasado
5001,AV5573,4498,4705,2024-02-13 07:37:48,2024-02-13 17:31:48,Concluído
5002,AV1396,893,11035,2024-02-28 07:09:48,2024-02-28 12:05:48,Cancelado
5003,AV8949,6563,19189,2022-12-30 00:02:31,2022-12-30 07:28:31,Concluído
5004,AV3797,11154,2176,2023-01-03 00:10:02,2023-01-03 03:39:02,Cancelado
5005,AV5196,142,14759,2024-01-24 19:15:15,2024-01-25 00:39:15,Cancelado
5006,AV4077,13426,15715,2025-02-21 21:53:46,2025-02-22 06:36:46,Atrasado
5007,AV1355,10293,8521,2024-04-01 02:12:59,2024-04-01 09:54:59,Programado
5008,AV5911,2287,9747,2023-08-03 01:46:40,2023-08-03 15:30:40,Cancelado
5009,AV7726,18143,3593,2023-02-21 11:36:04,2023-02-21 20:45:04,Cancelado
5010,AV8775,6537,5494,2023-02-19 22:45:22,2023-02-20 13:43:22,Atrasado
5011,AV1446,14002,3156,2024-09-08 07:47:44,2024-09-08 10:05:44,Concluído
5012,AV4582,15538,7284,2024-08-02 03:27:28,2024-08-02 15:39:28,Atrasado
5013,AV4704,12557,14445,2025-07-16 05:04:11,2025-07-16 14:44:11,Cancelado
5014,AV2776,11272,4367,2022-12-12 04:23:25,2022-12-12 19:13:25,Programado
5015,AV3457,3677,10949,2025-05-02 08:38:52,2025-05-02 18:11:52,Concluído
5016,AV8550,3597,6816,2023-03-17 13:11:23,2023-03-18 02:17:23,Cancelado
5017,AV1348,9815,6999,2025-10-11 15:25:35,2025-10-11 16:16:35,Programado
5018,AV7986,6868,18415,2024-04-22 12:59:13,2024-04-22 22:39:13,Atrasado
5019,AV1002,9814,19831,2024-06-18 02:18:02,2024-06-18 05:57:02,Programado
5020,AV1301,1886,11216,2023-03-24 11:25:15,2023-03-24 13:22:15,Atrasado
5021,AV1120,9509,3325,2024-05-01 16:30:41,2024-05-01 18:15:41,Cancelado
5022,AV8104,14467,11060,2023-09-24 06:59:30,2023-09-24 10:13:30,Programado
5023,AV8965,9451,8973,2023-06-16 17:45:05,2023-06-17 07:49:05,Atrasado
5024,AV5207,372,6673,2023-06-29 13:21:55,2023-06-30 02:31:55,Concluído
5025,AV9013,13704,605,2023-05-30 02:28:51,2023-05-30 12:06:51,Cancelado
5026,AV4136,12688,12157,2023-05-12 03:46:20,2023-05-12 16:30:20,Atrasado
5027,AV4680,11973,2070,2023-08-29 22:33:21,2023-08-30 11:58:21,Programado
5028,AV7267,18075,16457,2024-10-02 11:17:32,2024-10-03 00:01:32,Cancelado
5029,AV2329,9025,8461,2023-02-12 19:17:02,2023-02-13 07:20:02,Concluído
5030,AV1365,7929,223,2023-04-15 00:54:52,2023-04-15 12:59:52,Programado
5031,AV8794,3089,6695,2023-12-07 05:04:41,2023-12-07 13:00:41,Programado
5032,AV7768,8467,8145,2025-06-30 05:11:21,2025-06-30 11:31:21,Cancelado
5033,AV5026,13474,19525,2025-02-18 05:49:33,2025-02-18 10:40:33,Concluído
5034,AV5919,9775,1976,2025-02-23 22:35:27,2025-02-24 13:14:27,Programado
5035,AV3343,3203,15918,2025-06-23 01:28:09,2025-06-23 12:39:09,Atrasado
5036,AV6006,17963,5877,2023-04-15 04:10:24,2023-04-15 07:16:24,Atrasado
5037,AV2914,15433,2864,2024-11-25 23:52:28,2024-11-26 04:16:28,Concluído
5038,AV9005,1305,13428,2025-11-09 00:48:25,2025-11-09 09:01:25,Programado
5039,AV8098,1476,17795,2023-12-27 10:19:31,2023-12-27 12:45:31,Cancelado
5040,AV7133,5321,8984,2022-12-03 18:01:04,2022-12-04 08:53:04,Atrasado
5041,AV7488,18506,8751,2025-08-07 13:32:07,2025-08-07 17:32:07,Concluído
5042,AV5850,12846,15395,2025-08-04 05:49:47,2025-08-04 13:58:47,Atrasado
5043,AV1045,15743,18854,2023-02-10 01:08:46,2023-02-10 14:11:46,Concluído
5044,AV8926,7301,8451,2024-04-23 10:02:22,2024-04-23 13:32:22,Programado
5045,AV7727,2770,8865,2024-03-05 01:41:43,2024-03-05 05:26:43,Cancelado
5046,AV9682,8327,7658,2023-12-30 17:57:25,2023-12-30 23:28:25,Concluído
5047,AV1362,15924,18211,2023-05-10 19:33:46,2023-05-11 02:54:46,Concluído
5048,AV6421,6826,1747,2024-02-18 15:17:58,2024-02-19 06:11:58,Concluído
5049,AV7256,8665,5229,2023-03-04 14:25:46,2023-03-05 02:19:46,Cancelado
5050,AV2469,3780,3928,2023-08-16 00:53:18,2023-08-16 10:24:18,Cancelado
5051,AV1815,18161,8243,2024-12-20 18:56:52,2024-12-21 03:00:52,Atrasado
5052,AV4722,1280,15275,2023-10-23 01:54:26,2023-10-23 11:50:26,Atrasado
5053,AV2128,12680,17333,2023-10-22 12:45:53,2023-10-22 22:06:53,Cancelado
5054,AV8395,9849,10771,2025-10-20 04:17:15,2025-10-20 16:35:15,Atrasado
5055,AV4170,6617,10200,2025-01-22 20:38:07,2025-01-23 06:13:07,Programado
5056,AV2357,15952,10834,2023-03-02 19:45:13,2023-03-03 08:02:13,Programado
5057,AV6323,6486,16436,2023-05-25 07:57:05,2023-05-25 21:51:05,Atrasado
5058,AV7796,16279,18450,2025-04-02 15:40:44,2025-04-02 18:18:44,Concluído
5059,AV4448,6979,19230,2024-11-27 03:23:17,2024-11-27 10:52:17,Concluído
5060,AV4764,17927,13020,2023-09-09 02:06:41,2023-09-09 05:45:41,Programado
5061,AV8262,5645,12043,2025-03-17 08:39:32,2025-03-17 13:43:32,Cancelado
5062,AV5609,16206,1652,2023-03-13 07:01:16,2023-03-13 14:21:16,Atrasado
5063,AV3711,5220,19850,2025-05-15 04:35:40,2025-05-15 05:25:40,Programado
5064,AV5248,15015,13462,2024-08-06 16:50:57,2024-08-06 19:27:57,Cancelado
5065,AV7580,11806,3372,2023-03-12 22:03:31,2023-03-13 07:22:31,Concluído
5066,AV2472,7254,11917,2024-06-19 02:57:00,2024-06-19 10:05:00,Cancelado
5067,AV8585,9542,14555,2024-08-04 22:49:27,2024-08-05 09:00:27,Atrasado
5068,AV9278,16621,10029,2025-10-06 23:19:00,2025-10-07 13:43:00,Concluído
5069,AV2402,1945,17485,2023-04-28 20:54:41,2023-04-28 22:24:41,Cancelado
5070,AV3665,12102,9527,2025-10-03 01:36:02,2025-10-03 09:41:02,Programado
5071,AV9714,1009,17502,2024-10-04 12:42:16,2024-10-04 21:38:16,Cancelado
5072,AV8737,15724,4929,2024-01-14 22:27:41,2024-01-14 23:21:41,Programado
5073,AV5848,19604,2062,2024-07-21 21:40:15,2024-07-22 12:08:15,Programado
5074,AV4172,19565,3988,2023-02-03 01:46:33,2023-02-03 15:56:33,Programado
5075,AV2149,8942,401,2025-10-24 16:45:25,2025-10-25 01:19:25,Atrasado
5076,AV3144,7627,10379,2023-09-14 22:05:58,2023-09-15 07:35:58,Programado
5077,AV6654,3535,5389,2025-04-02 15:57:45,2025-04-02 21:55:45,Atrasado
5078,AV1507,3440,18642,2025-01-13 06:01:20,2025-01-13 09:33:20,Cancelado
5079,AV8841,4556,3729,2023-08-09 12:28:22,2023-08-09 23:12:22,Atrasado
5080,AV3064,2072,4501,2023-10-26 23:37:43,2023-10-27 04:45:43,Cancelado
5081,AV6582,4441,2605,2023-07-30 14:55:56,2023-07-31 04:14:56,Cancelado
5082,AV5358,18691,16591,2023-07-23 16:54:08,2023-07-23 19:38:08,Atrasado
5083,AV8212,2878,19147,2023-04-16 21:32:24,2023-04-17 09:06:24,Programado
5084,AV9663,6625,11811,2023-12-17 23:18:21,2023-12-18 07:30:21,Atrasado
5085,AV3164,5009,14903,2023-05-07 22:37:58,2023-05-08 04:48:58,Cancelado
5086,AV6981,1145,16338,2024-10-05 08:12:45,2024-10-05 17:37:45,Concluído
5087,AV7022,7032,19884,2024-07-20 05:58:05,2024-07-20 10:36:05,Concluído
5088,AV8355,16167,12838,2024-01-05 20:35:05,2024-01-06 01:40:05,Atrasado
5089,AV8277,6136,17560,2024-03-03 08:25:25,2024-03-03 15:12:25,Atrasado
5090,AV8801,18410,8291,2024-07-24 05:57:16,2024-07-24 12:42:16,Concluído
5091,AV1455,19584,7949,2024-10-21 13:04:04,2024-10-22 00:24:04,Concluído
5092,AV8966,12189,4371,2023-03-18 11:33:57,2023-03-18 13:13:57,Cancelado
5093,AV4227,13206,17766,2025-09-04 03:41:51,2025-09-04 09:06:51,Atrasado
5094,AV3947,8964,19111,2022-12-23 14:09:24,2022-12-23 18:52:24,Cancelado
5095,AV1112,15516,8086,2024-08-28 14:52:39,2024-08-29 00:37:39,Programado
5096,AV8236,8586,16983,2024-08-21 00:42:17,2024-08-21 03:20:17,Programado
5097,AV9429,5598,4921,2024-10-03 10:40:56,2024-10-03 11:56:56,Concluído
5098,AV6707,9660,11979,2023-03-12 01:52:24,2023-03-12 09:00:24,Atrasado
5099,AV7829,4211,6509,2023-01-03 21:15:05,2023-01-04 02:51:05,Concluído
5100,AV2043,4233,18990,2022-12-19 23:27:59,2022-12-20 01:16:59,Atrasado
5101,AV6534,14205,15339,2024-12-16 01:00:35,2024-12-16 04:42:35,Concluído
5102,AV2971,11375,16029,2025-01-11 06:13:20,2025-01-11 17:32:20,Concluído
5103,AV8722,18801,18224,2023-08-03 13:43:42,2023-08-04 01:37:42,Programado
5104,AV8050,12268,11046,2025-03-09 07:43:51,2025-03-09 18:20:51,Atrasado
5105,AV6067,16268,10911,2024-01-29 05:00:11,2024-01-29 13:18:11,Atrasado
5106,AV6442,17138,5784,2023-11-23 23:47:17,2023-11-24 10:57:17,Cancelado
5107,AV7211,11033,19593,2025-09-13 06:27:20,2025-09-13 12:37:20,Cancelado
5108,AV3933,2743,2646,2025-05-14 09:11:20,2025-05-14 18:25:20,Concluído
5109,AV4382,1775,4432,2025-04-28 14:47:08,2025-04-29 01:25:08,Atrasado
5110,AV7534,23,7437,2025-07-14 07:07:52,2025-07-14 13:22:52,Atrasado
5111,AV1429,15216,13654,2023-05-26 06:09:16,2023-05-26 20:19:16,Cancelado
5112,AV7817,7789,7092,2024-08-08 08:07:26,2024-08-08 16:17:26,Atrasado
5113,AV2496,9073,5404,2023-05-28 13:05:01,2023-05-29 01:20:01,Atrasado
5114,AV4190,1528,1195,2025-01-17 05:58:14,2025-01-17 11:18:14,Concluído
5115,AV9253,6122,16153,2024-05-22 20:22:47,2024-05-22 23:09:47,Atrasado
5116,AV1244,9106,19944,2024-11-01 02:14:22,2024-11-01 13:49:22,Programado
5117,AV9868,12119,9534,2025-10-20 23:44:27,2025-10-21 05:28:27,Atrasado
5118,AV3239,8453,18008,2024-02-09 11:06:27,2024-02-10 01:25:27,Programado
5119,AV3136,16007,10627,2024-07-14 10:35:23,2024-07-14 14:03:23,Programado
5120,AV8997,8846,10277,2024-09-11 11:32:34,2024-09-11 15:16:34,Concluído
5121,AV2908,19559,7683,2025-03-04 00:27:23,2025-03-04 12:42:23,Programado
5122,AV8599,1103,13585,2024-02-18 14:26:59,2024-02-19 00:55:59,Atrasado
5123,AV2952,7594,3406,2025-01-24 02:42:21,2025-01-24 14:40:21,Atrasado
5124,AV4366,12818,17155,2023-02-13 02:43:34,2023-02-13 09:01:34,Concluído
5125,AV1257,1268,16692,2025-06-11 00:37:14,2025-06-11 05:55:14,Concluído
5126,AV2119,14712,19491,2025-07-07 10:49:37,2025-07-07 16:05:37,Programado
5127,AV9533,12528,10450,2024-02-19 17:52:15,2024-02-20 03:41:15,Programado
5128,AV3394,14529,13151,2025-09-27 10:45:43,2025-09-28 00:46:43,Cancelado
5129,AV9821,13380,196,2025-07-08 13:39:41,2025-07-08 22:47:41,Atrasado
5130,AV8836,3416,8667,2024-07-05 04:34:19,2024-07-05 11:47:19,Cancelado
5131,AV2338,8731,4376,2024-04-21 16:39:33,2024-04-22 06:57:33,Cancelado
5132,AV2497,17164,1156,2024-07-03 22:12:53,2024-07-04 06:46:53,Concluído
5133,AV2299,14993,19266,2024-07-12 21:40:48,2024-07-13 02:26:48,Concluído
5134,AV8611,14732,17421,2023-07-21 11:06:25,2023-07-21 15:42:25,Concluído
5135,AV6813,19504,11005,2023-06-22 05:35:49,2023-06-22 13:26:49,Concluído
5136,AV7253,668,12584,2023-10-30 05:11:04,2023-10-30 10:02:04,Cancelado
5137,AV2977,7784,1221,2024-03-17 20:48:43,2024-03-18 00:35:43,Concluído
5138,AV9225,5291,7935,2023-09-10 23:31:56,2023-09-11 01:49:56,Concluído
5139,AV4197,9583,7962,2025-08-31 15:49:13,2025-09-01 02:46:13,Concluído
5140,AV6676,300,10291,2022-12-21 22:27:55,2022-12-22 09:38:55,Cancelado
5141,AV5448,14438,6114,2025-01-27 19:36:43,2025-01-28 03:54:43,Programado
5142,AV3756,13753,16243,2024-09-12 10:51:11,2024-09-12 16:51:11,Cancelado
5143,AV4053,9749,18627,2025-08-19 03:08:21,2025-08-19 06:54:21,Concluído
5144,AV4561,2014,10745,2023-11-30 05:10:45,2023-11-30 19:44:45,Concluído
5145,AV5811,19483,17358,2025-07-04 05:22:09,2025-07-04 16:52:09,Programado
5146,AV1147,8850,5699,2025-10-30 20:12:43,2025-10-31 01:50:43,Programado
5147,AV9035,14938,19886,2023-01-06 09:16:00,2023-01-06 21:59:00,Concluído
5148,AV4188,8023,11049,2024-07-24 16:11:04,2024-07-24 18:41:04,Cancelado
5149,AV1828,11219,17975,2023-05-22 17:02:40,2023-05-22 19:13:40,Concluído
5150,AV5308,1122,7755,2025-09-24 05:44:36,2025-09-24 08:19:36,Concluído
5151,AV5765,14052,18724,2023-06-07 00:59:26,2023-06-07 03:49:26,Cancelado
5152,AV4015,15546,17043,2025-07-03 18:40:54,2025-07-04 01:33:54,Cancelado
5153,AV6223,15686,12892,2024-05-19 09:34:08,2024-05-19 16:13:08,Atrasado
5154,AV9045,16564,2821,2025-01-19 23:52:44,2025-01-20 07:26:44,Programado
5155,AV6652,14410,5110,2025-07-05 11:20:51,2025-07-05 13:29:51,Cancelado
5156,AV3704,15,13438,2025-06-22 20:36:56,2025-06-23 04:06:56,Cancelado
5157,AV4020,12742,1172,2024-08-11 18:07:14,2024-08-12 05:04:14,Concluído
5158,AV2222,18659,6796,2023-01-16 10:25:27,2023-01-16 23:45:27,Concluído
5159,AV5087,4547,5785,2023-05-18 09:53:46,2023-05-19 00:19:46,Cancelado
5160,AV9175,12151,2518,2025-10-16 03:43:05,2025-10-16 15:58:05,Concluído
5161,AV1723,2910,3373,2023-04-18 20:08:23,2023-04-19 06:32:23,Atrasado
5162,AV1192,4057,1146,2023-11-08 07:55:17,2023-11-08 12:17:17,Programado
5163,AV5804,8414,18478,2023-12-13 09:48:20,2023-12-13 22:37:20,Cancelado
5164,AV5121,7367,3457,2023-11-30 11:12:34,2023-11-30 13:26:34,Programado
5165,AV8039,12472,7249,2025-06-06 12:36:22,2025-06-06 19:14:22,Concluído
5166,AV4441,217,2612,2025-05-18 13:08:06,2025-05-18 22:50:06,Cancelado
5167,AV4743,15939,2443,2025-07-27 00:29:52,2025-07-27 15:23:52,Programado
5168,AV3278,4025,5904,2023-03-19 03:35:05,2023-03-19 09:29:05,Cancelado
5169,AV3068,16640,16107,2025-10-15 01:50:23,2025-10-15 06:04:23,Programado
5170,AV3929,5391,13571,2024-04-21 14:04:06,2024-04-22 04:48:06,Concluído
5171,AV6341,18629,19800,2023-02-22 12:47:06,2023-02-22 18:39:06,Concluído
5172,AV6889,17667,15701,2025-04-19 10:49:49,2025-04-19 20:41:49,Programado
5173,AV5985,9706,16259,2024-06-26 01:07:04,2024-06-26 14:02:04,Cancelado
5174,AV8729,9142,7083,2023-04-15 04:35:02,2023-04-15 15:05:02,Atrasado
5175,AV2998,12492,11270,2023-12-12 02:27:25,2023-12-12 14:01:25,Atrasado
5176,AV8919,15662,12890,2025-08-22 22:07:08,2025-08-23 03:23:08,Cancelado
5177,AV8318,19392,15472,2024-11-14 18:38:04,2024-11-15 08:14:04,Cancelado
5178,AV1360,7480,9179,2023-08-08 08:18:30,2023-08-08 17:54:30,Atrasado
5179,AV8297,17520,7103,2023-10-08 03:46:30,2023-10-08 04:33:30,Atrasado
5180,AV2281,6951,19700,2023-06-01 12:11:27,2023-06-01 21:02:27,Cancelado
5181,AV4592,5528,2703,2024-04-12 09:20:31,2024-04-12 14:20:31,Atrasado
5182,AV5308,17283,7778,2023-01-24 01:26:01,2023-01-24 03:52:01,Cancelado
5183,AV7806,9766,3266,2023-06-22 05:41:57,2023-06-22 09:53:57,Concluído
5184,AV8628,12883,11746,2023-06-21 06:50:31,2023-06-21 09:05:31,Cancelado
5185,AV3721,6802,9608,2023-11-03 02:19:00,2023-11-03 04:39:00,Concluído
5186,AV9101,706,15596,2023-11-30 19:12:05,2023-12-01 00:02:05,Cancelado
5187,AV3766,15898,19387,2025-10-25 06:19:24,2025-10-25 08:52:24,Atrasado
5188,AV6429,11737,839,2024-03-02 22:33:50,2024-03-02 23:52:50,Atrasado
5189,AV4854,18413,18491,2023-08-18 00:20:50,2023-08-18 11:20:50,Programado
5190,AV3502,2879,13026,2023-09-18 09:33:10,2023-09-18 11:50:10,Programado
5191,AV3968,1505,16992,2025-09-14 05:05:34,2025-09-14 08:28:34,Concluído
5192,AV8373,11030,14722,2025-02-01 07:43:20,2025-02-01 12:59:20,Cancelado
5193,AV5839,600,5682,2025-03-29 15:32:37,2025-03-29 20:27:37,Cancelado
5194,AV2626,19956,10911,2022-12-05 09:42:21,2022-12-05 15:49:21,Cancelado
5195,AV9142,15638,19048,2022-12-07 17:15:34,2022-12-07 21:06:34,Concluído
5196,AV4740,429,13877,2023-10-16 16:04:06,2023-10-16 18:00:06,Cancelado
5197,AV7189,12620,15820,2023-04-17 01:57:20,2023-04-17 13:06:20,Programado
5198,AV8422,9742,7016,2023-11-20 12:54:49,2023-11-21 03:03:49,Cancelado
5199,AV5140,19827,6687,2022-12-14 08:03:43,2022-12-14 15:44:43,Concluído
5200,AV7034,6268,7464,2022-11-30 08:45:13,2022-11-30 15:04:13,Concluído
5201,AV1601,15777,17626,2023-02-24 11:55:20,2023-02-24 18:42:20,Cancelado
5202,AV8141,10561,12464,2025-02-03 06:02:52,2025-02-03 08:37:52,Programado
5203,AV9357,18128,536,2025-02-07 07:58:16,2025-02-07 18:57:16,Programado
5204,AV2221,10755,10737,2023-08-11 02:35:37,2023-08-11 11:51:37,Programado
5205,AV3634,3744,17856,2025-03-31 14:51:15,2025-04-01 03:18:15,Cancelado
5206,AV9902,6893,16579,2025-01-01 08:30:23,2025-01-01 19:16:23,Atrasado
5207,AV4819,4971,352,2023-01-28 18:06:56,2023-01-29 03:16:56,Programado
5208,AV4710,18887,449,2023-01-26 08:13:37,2023-01-26 14:03:37,Atrasado
5209,AV8491,923,2981,2023-12-01 09:31:03,2023-12-01 12:17:03,Atrasado
5210,AV5693,4723,9246,2025-06-03 16:46:39,2025-06-04 07:27:39,Cancelado
5211,AV6253,4612,14486,2024-06-21 03:09:15,2024-06-21 10:35:15,Atrasado
5212,AV2271,17586,16026,2025-03-13 13:20:57,2025-03-13 23:25:57,Cancelado
5213,AV3617,10563,6071,2024-08-14 09:37:41,2024-08-14 11:45:41,Atrasado
5214,AV5808,19736,3978,2025-09-06 07:31:39,2025-09-06 14:31:39,Programado
5215,AV8854,7879,126,2025-06-09 12:12:13,2025-06-10 01:39:13,Programado
5216,AV9880,2985,4565,2024-09-02 01:04:21,2024-09-02 05:18:21,Atrasado
5217,AV5679,7621,17102,2024-05-05 02:57:44,2024-05-05 07:58:44,Cancelado
5218,AV7645,1225,6270,2025-07-11 02:40:20,2025-07-11 14:26:20,Cancelado
5219,AV3859,12812,9131,2024-11-05 09:51:35,2024-11-05 13:28:35,Programado
5220,AV9577,3603,14555,2023-07-05 19:27:09,2023-07-06 05:47:09,Concluído
5221,AV3452,12962,13784,2024-10-25 12:37:43,2024-10-25 18:20:43,Concluído
5222,AV1870,334,19830,2023-09-05 09:54:53,2023-09-05 16:24:53,Concluído
5223,AV5319,14603,12256,2024-02-07 09:18:31,2024-02-07 13:40:31,Concluído
5224,AV6649,16238,15627,2023-12-24 22:31:56,2023-12-25 01:42:56,Atrasado
5225,AV1525,6768,2724,2025-02-23 23:56:58,2025-02-24 10:53:58,Atrasado
5226,AV1147,2326,16791,2025-09-01 13:38:03,2025-09-02 00:12:03,Atrasado
5227,AV5308,2434,15076,2024-05-25 00:08:13,2024-05-25 06:35:13,Atrasado
5228,AV7567,10223,6888,2024-01-01 00:39:41,2024-01-01 06:25:41,Concluído
5229,AV7710,16797,1581,2023-04-10 18:55:46,2023-04-11 03:20:46,Concluído
5230,AV5095,15210,9728,2023-03-16 13:30:36,2023-03-16 15:58:36,Cancelado
5231,AV4802,10679,13938,2023-07-01 18:56:46,2023-07-02 05:42:46,Concluído
5232,AV1367,10277,14693,2024-08-11 23:36:34,2024-08-12 12:21:34,Cancelado
5233,AV6537,2838,12801,2025-02-25 20:03:09,2025-02-26 08:25:09,Atrasado
5234,AV1923,18046,7175,2024-12-31 04:06:42,2024-12-31 13:44:42,Cancelado
5235,AV2703,3375,2369,2025-04-15 00:58:37,2025-04-15 11:13:37,Programado
5236,AV1501,3341,16688,2023-08-14 08:10:28,2023-08-14 10:10:28,Atrasado
5237,AV1756,6247,3016,2023-01-07 16:39:16,2023-01-07 19:20:16,Atrasado
5238,AV5855,3405,17070,2025-05-03 21:43:27,2025-05-03 23:58:27,Programado
5239,AV9269,17424,19107,2023-03-17 12:36:36,2023-03-17 16:38:36,Programado
5240,AV5823,14619,4914,2025-04-22 07:48:54,2025-04-22 14:10:54,Atrasado
5241,AV7650,3893,254,2024-09-11 21:41:00,2024-09-12 01:02:00,Cancelado
5242,AV6648,8280,13949,2023-05-01 07:17:12,2023-05-01 11:48:12,Cancelado
5243,AV5432,2086,17262,2025-01-01 03:27:52,2025-01-01 14:06:52,Atrasado
5244,AV1978,9386,3735,2025-09-15 13:55:23,2025-09-15 17:56:23,Cancelado
5245,AV7652,13356,10149,2025-10-26 06:21:07,2025-10-26 14:33:07,Atrasado
5246,AV5422,4039,9601,2023-10-01 04:18:58,2023-10-01 19:04:58,Programado
5247,AV1843,15848,10075,2023-08-13 18:46:38,2023-08-14 04:27:38,Cancelado
5248,AV5970,11660,19486,2024-07-26 05:22:03,2024-07-26 15:17:03,Cancelado
5249,AV9549,4038,16330,2023-07-20 14:17:38,2023-07-20 18:34:38,Programado
5250,AV4844,8156,8478,2022-12-22 10:39:08,2022-12-22 14:05:08,Concluído
5251,AV7723,4814,4313,2025-01-05 15:24:11,2025-01-05 21:02:11,Concluído
5252,AV6890,15407,14465,2024-12-22 23:12:55,2024-12-23 01:41:55,Programado
5253,AV7158,159,3066,2025-05-07 17:13:31,2025-05-07 21:29:31,Programado
5254,AV4019,15159,13558,2024-06-25 05:05:53,2024-06-25 10:04:53,Programado
5255,AV2933,16204,16080,2023-06-11 23:58:16,2023-06-12 09:23:16,Programado
5256,AV7481,3356,17034,2023-03-24 07:41:07,2023-03-24 09:34:07,Concluído
5257,AV5980,4717,16990,2023-07-05 16:48:08,2023-07-06 01:31:08,Cancelado
5258,AV7972,11311,1859,2023-04-27 03:49:08,2023-04-27 04:47:08,Cancelado
5259,AV9579,19281,2775,2025-01-17 20:19:19,2025-01-18 01:28:19,Concluído
5260,AV9195,5843,11141,2025-11-15 03:10:44,2025-11-15 11:13:44,Atrasado
5261,AV2673,1887,1755,2024-07-02 08:08:59,2024-07-02 09:49:59,Concluído
5262,AV8588,19754,8551,2023-07-18 14:37:36,2023-07-19 02:06:36,Atrasado
5263,AV5901,15635,14963,2024-01-10 02:50:17,2024-01-10 08:35:17,Concluído
5264,AV9986,2435,13135,2024-12-19 09:10:08,2024-12-19 22:47:08,Atrasado
5265,AV7224,18310,15867,2025-04-13 14:56:14,2025-04-13 16:03:14,Concluído
